 INFO  | 2017-10-30 CET 12:35:24 | Evaluating system, bash shell and script execution
 INFO  | 2017-10-30 CET 13:16:34 |   Processing complete for partition: partition_725_chr5_11245.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:16:36 |   Processing complete for partition: partition_726_chr5_11247.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:16:38 |   Processing complete for partition: partition_727_chr5_11258.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:16:40 |   Processing complete for partition: partition_728_chr5_11266.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:16:42 |   Processing complete for partition: partition_729_chr5_11269.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:16:43 |   Processing complete for partition: partition_730_chr5_11286.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:16:46 |   Processing complete for partition: partition_731_chr5_11292.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:16:48 |   Processing complete for partition: partition_732_chr5_11293.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:16:51 |   Processing complete for partition: partition_733_chr5_11304.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:16:53 |   Processing complete for partition: partition_734_chr5_11307.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:16:56 |   Processing complete for partition: partition_735_chr5_11334.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:16:58 |   Processing complete for partition: partition_736_chr5_11336.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:17:01 |   Processing complete for partition: partition_737_chr5_11339.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:17:03 |   Processing complete for partition: partition_738_chr5_11359.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:17:06 |   Processing complete for partition: partition_739_chr5_11541.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:17:07 |   Processing complete for partition: partition_740_chr5_11571.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:17:08 |   Processing complete for partition: partition_741_chr5_11637.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:17:11 |   Processing complete for partition: partition_742_chr5_11648.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:17:13 |   Processing complete for partition: partition_743_chr5_11656.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:17:16 |   Processing complete for partition: partition_744_chr5_11657.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:17:19 |   Processing complete for partition: partition_745_chr5_11660.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:17:21 |   Processing complete for partition: partition_746_chr5_11772.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:17:23 |   Processing complete for partition: partition_747_chr5_11783.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:17:25 |   Processing complete for partition: partition_748_chr5_11797.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:17:28 |   Processing complete for partition: partition_749_chr5_12015.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:17:31 |   Processing complete for partition: partition_750_chr5_12017.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:17:33 |   Processing complete for partition: partition_751_chr5_12037.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:17:35 |   Processing complete for partition: partition_752_chr5_12347.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:17:38 |   Processing complete for partition: partition_753_chr5_12392.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:17:44 |   Processing complete for partition: partition_754_chr5_14166.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-30 CET 13:17:45 |   Processing complete for partition: partition_755_chr5_14389.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:17:46 |   Processing complete for partition: partition_756_chr5_14403.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:17:48 |   Processing complete for partition: partition_757_chr5_14679.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:17:50 |   Processing complete for partition: partition_758_chr5_14682.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:17:51 |   Processing complete for partition: partition_759_chr5_14720.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:17:54 |   Processing complete for partition: partition_760_chr5_14756.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:17:56 |   Processing complete for partition: partition_761_chr5_14763.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:17:58 |   Processing complete for partition: partition_762_chr5_14864.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:18:01 |   Processing complete for partition: partition_763_chr5_15083.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:18:04 |   Processing complete for partition: partition_764_chr5_1649.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:18:05 |   Processing complete for partition: partition_765_chr5_1674.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:18:09 |   Processing complete for partition: partition_766_chr5_1698.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:18:11 |   Processing complete for partition: partition_767_chr5_1701.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:18:13 |   Processing complete for partition: partition_768_chr5_1737.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:18:18 |   Processing complete for partition: partition_769_chr5_1757.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:18:18 |   Processing complete for partition: partition_770_chr5_1769.phy; Execution time: 0.000 minutes
 INFO  | 2017-10-30 CET 13:18:20 |   Processing complete for partition: partition_771_chr5_1771.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:18:23 |   Processing complete for partition: partition_772_chr5_1800.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:18:25 |   Processing complete for partition: partition_773_chr5_18035.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:18:27 |   Processing complete for partition: partition_774_chr5_1813.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:18:29 |   Processing complete for partition: partition_775_chr5_1839.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:18:30 |   Processing complete for partition: partition_776_chr5_1840.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:18:32 |   Processing complete for partition: partition_777_chr5_1918.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:18:37 |   Processing complete for partition: partition_778_chr5_2015.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:18:40 |   Processing complete for partition: partition_779_chr5_2017.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:18:43 |   Processing complete for partition: partition_780_chr5_2308.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:18:44 |   Processing complete for partition: partition_781_chr5_2518.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:18:45 |   Processing complete for partition: partition_782_chr5_2947.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:18:47 |   Processing complete for partition: partition_783_chr5_2978.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:18:51 |   Processing complete for partition: partition_784_chr5_3203.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:18:53 |   Processing complete for partition: partition_785_chr5_3213.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:18:55 |   Processing complete for partition: partition_786_chr5_3223.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:19:00 |   Processing complete for partition: partition_787_chr5_3290.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:19:01 |   Processing complete for partition: partition_788_chr5_3342.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:19:06 |   Processing complete for partition: partition_789_chr5_3386.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:19:10 |   Processing complete for partition: partition_790_chr5_3401.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:19:12 |   Processing complete for partition: partition_791_chr5_3405.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:19:15 |   Processing complete for partition: partition_792_chr5_3407.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:19:18 |   Processing complete for partition: partition_793_chr5_3418.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:19:20 |   Processing complete for partition: partition_794_chr5_8793.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:19:23 |   Processing complete for partition: partition_795_chr6_10013.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:19:26 |   Processing complete for partition: partition_796_chr6_1350.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:19:29 |   Processing complete for partition: partition_797_chr6_3033.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:19:30 |   Processing complete for partition: partition_798_chr6_3086.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:19:32 |   Processing complete for partition: partition_799_chr6_3116.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:19:35 |   Processing complete for partition: partition_800_chr6_3198.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:19:37 |   Processing complete for partition: partition_801_chr6_3215.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:19:38 |   Processing complete for partition: partition_802_chr6_3228.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:19:39 |   Processing complete for partition: partition_803_chr6_3231.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:19:45 |   Processing complete for partition: partition_804_chr6_3252.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-30 CET 13:19:49 |   Processing complete for partition: partition_805_chr6_3257.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:19:50 |   Processing complete for partition: partition_806_chr6_3274.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:19:52 |   Processing complete for partition: partition_807_chr6_3276.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:19:53 |   Processing complete for partition: partition_808_chr6_3291.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:19:57 |   Processing complete for partition: partition_809_chr6_3293.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:20:00 |   Processing complete for partition: partition_810_chr6_3324.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:20:02 |   Processing complete for partition: partition_811_chr6_3326.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:03 |   Processing complete for partition: partition_812_chr6_4027.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:20:05 |   Processing complete for partition: partition_813_chr6_4059.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:06 |   Processing complete for partition: partition_814_chr6_4101.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:20:08 |   Processing complete for partition: partition_815_chr6_4118.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:10 |   Processing complete for partition: partition_816_chr6_4125.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:12 |   Processing complete for partition: partition_817_chr6_4403.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:15 |   Processing complete for partition: partition_818_chr6_4409.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:20:17 |   Processing complete for partition: partition_819_chr6_4410.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:22 |   Processing complete for partition: partition_820_chr6_4980.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:20:24 |   Processing complete for partition: partition_821_chr6_5852.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:28 |   Processing complete for partition: partition_822_chr6_5958.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:20:30 |   Processing complete for partition: partition_823_chr6_5980.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:33 |   Processing complete for partition: partition_824_chr6_5992.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:20:35 |   Processing complete for partition: partition_825_chr6_6012.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:38 |   Processing complete for partition: partition_826_chr6_7241.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:20:40 |   Processing complete for partition: partition_827_chr6_7243.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:42 |   Processing complete for partition: partition_828_chr6_7254.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:46 |   Processing complete for partition: partition_829_chr6_7323.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:20:49 |   Processing complete for partition: partition_830_chr6_7862.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:20:51 |   Processing complete for partition: partition_831_chr6_7868.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:20:54 |   Processing complete for partition: partition_832_chr6_7950.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:20:58 |   Processing complete for partition: partition_833_chr6_7961.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:21:00 |   Processing complete for partition: partition_834_chr6_7982.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:02 |   Processing complete for partition: partition_835_chr6_8017.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:06 |   Processing complete for partition: partition_836_chr6_8057.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:21:09 |   Processing complete for partition: partition_837_chr6_825.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:21:10 |   Processing complete for partition: partition_838_chr6_8584.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:21:12 |   Processing complete for partition: partition_839_chr6_8771.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:21:14 |   Processing complete for partition: partition_840_chr6_8786.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:16 |   Processing complete for partition: partition_841_chr6_8822.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:18 |   Processing complete for partition: partition_842_chr6_8823.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:19 |   Processing complete for partition: partition_843_chr6_9024.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:21:21 |   Processing complete for partition: partition_844_chr6_9046.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:24 |   Processing complete for partition: partition_845_chr6_9069.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:21:26 |   Processing complete for partition: partition_846_chr6_9464.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:28 |   Processing complete for partition: partition_847_chr6_9502.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:32 |   Processing complete for partition: partition_848_chr6_9532.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:21:33 |   Processing complete for partition: partition_849_chr6_9559.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:21:35 |   Processing complete for partition: partition_850_chr6_9592.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:38 |   Processing complete for partition: partition_851_chr6_9601.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:21:40 |   Processing complete for partition: partition_852_chr6_9625.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:43 |   Processing complete for partition: partition_853_chr6_9632.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:21:44 |   Processing complete for partition: partition_854_chr6_9640.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:21:46 |   Processing complete for partition: partition_855_chr6_9738.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:48 |   Processing complete for partition: partition_856_chr6_9746.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:50 |   Processing complete for partition: partition_857_chr6_9747.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:52 |   Processing complete for partition: partition_858_chr6_9762.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:54 |   Processing complete for partition: partition_859_chr6_9772.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:21:57 |   Processing complete for partition: partition_860_chr6_9776.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:22:00 |   Processing complete for partition: partition_861_chr6_9789.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:22:01 |   Processing complete for partition: partition_862_chr6_9795.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:22:03 |   Processing complete for partition: partition_863_chr6_9803.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:22:06 |   Processing complete for partition: partition_864_chr6_9806.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:22:07 |   Processing complete for partition: partition_865_chr6_9807.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:22:09 |   Processing complete for partition: partition_866_chr6_9822.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:22:11 |   Processing complete for partition: partition_867_chr7_10160.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:22:13 |   Processing complete for partition: partition_868_chr7_10269.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:22:17 |   Processing complete for partition: partition_869_chr7_10298.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:22:31 |   Processing complete for partition: partition_870_chr7_10302.phy; Execution time: 0.233 minutes
 INFO  | 2017-10-30 CET 13:22:33 |   Processing complete for partition: partition_871_chr7_10316.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:22:34 |   Processing complete for partition: partition_872_chr7_10340.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:22:36 |   Processing complete for partition: partition_873_chr7_10353.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:22:37 |   Processing complete for partition: partition_874_chr7_10361.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:22:39 |   Processing complete for partition: partition_875_chr7_10377.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:22:41 |   Processing complete for partition: partition_876_chr7_10378.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:22:44 |   Processing complete for partition: partition_877_chr7_10409.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:22:47 |   Processing complete for partition: partition_878_chr7_10430.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:22:48 |   Processing complete for partition: partition_879_chr7_10443.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:22:52 |   Processing complete for partition: partition_880_chr7_10445.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:22:53 |   Processing complete for partition: partition_881_chr7_10489.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:22:56 |   Processing complete for partition: partition_882_chr7_10494.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:23:00 |   Processing complete for partition: partition_883_chr7_10497.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:23:02 |   Processing complete for partition: partition_884_chr7_10502.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:23:04 |   Processing complete for partition: partition_885_chr7_10505.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:23:05 |   Processing complete for partition: partition_886_chr7_10520.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:23:06 |   Processing complete for partition: partition_887_chr7_10530.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:23:09 |   Processing complete for partition: partition_888_chr7_10555.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:23:13 |   Processing complete for partition: partition_889_chr7_10603.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:23:15 |   Processing complete for partition: partition_890_chr7_10613.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:23:18 |   Processing complete for partition: partition_891_chr7_10618.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:23:22 |   Processing complete for partition: partition_892_chr7_10694.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:23:25 |   Processing complete for partition: partition_893_chr7_10754.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:23:26 |   Processing complete for partition: partition_894_chr7_10793.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:23:28 |   Processing complete for partition: partition_895_chr7_10800.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:23:30 |   Processing complete for partition: partition_896_chr7_10832.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:23:33 |   Processing complete for partition: partition_897_chr7_10849.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:23:38 |   Processing complete for partition: partition_898_chr7_10860.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:23:41 |   Processing complete for partition: partition_899_chr7_10865.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:23:42 |   Processing complete for partition: partition_900_chr7_10870.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:23:44 |   Processing complete for partition: partition_901_chr7_10882.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:23:46 |   Processing complete for partition: partition_902_chr7_10997.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:23:47 |   Processing complete for partition: partition_903_chr7_11439.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:23:49 |   Processing complete for partition: partition_904_chr7_11446.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:23:52 |   Processing complete for partition: partition_905_chr7_11467.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:23:55 |   Processing complete for partition: partition_906_chr7_11479.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:23:56 |   Processing complete for partition: partition_907_chr7_11484.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:23:58 |   Processing complete for partition: partition_908_chr7_11485.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:23:59 |   Processing complete for partition: partition_909_chr7_11510.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:24:02 |   Processing complete for partition: partition_910_chr7_11511.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:24:04 |   Processing complete for partition: partition_911_chr7_11565.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:08 |   Processing complete for partition: partition_912_chr7_11573.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:24:10 |   Processing complete for partition: partition_913_chr7_11588.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:16 |   Processing complete for partition: partition_914_chr7_11606.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-30 CET 13:24:18 |   Processing complete for partition: partition_915_chr7_11760.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:21 |   Processing complete for partition: partition_916_chr7_1379.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:24:26 |   Processing complete for partition: partition_917_chr7_1380.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:24:31 |   Processing complete for partition: partition_918_chr7_1396.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:24:33 |   Processing complete for partition: partition_919_chr7_1402.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:34 |   Processing complete for partition: partition_920_chr7_1405.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:24:36 |   Processing complete for partition: partition_921_chr7_1412.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:41 |   Processing complete for partition: partition_922_chr7_2589.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:24:43 |   Processing complete for partition: partition_923_chr7_2690.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:44 |   Processing complete for partition: partition_924_chr7_2784.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:24:46 |   Processing complete for partition: partition_925_chr7_3146.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:48 |   Processing complete for partition: partition_926_chr7_3352.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:50 |   Processing complete for partition: partition_927_chr7_4601.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:52 |   Processing complete for partition: partition_928_chr7_4670.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:54 |   Processing complete for partition: partition_929_chr7_4674.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:56 |   Processing complete for partition: partition_930_chr7_4698.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:24:59 |   Processing complete for partition: partition_931_chr7_4715.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:25:01 |   Processing complete for partition: partition_932_chr7_4726.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:02 |   Processing complete for partition: partition_933_chr7_4728.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:25:06 |   Processing complete for partition: partition_934_chr7_4732.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:25:07 |   Processing complete for partition: partition_935_chr7_4746.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:25:10 |   Processing complete for partition: partition_936_chr7_4747.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:25:12 |   Processing complete for partition: partition_937_chr7_4777.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:15 |   Processing complete for partition: partition_938_chr7_4896.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:25:17 |   Processing complete for partition: partition_939_chr7_4941.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:19 |   Processing complete for partition: partition_940_chr7_4965.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:20 |   Processing complete for partition: partition_941_chr7_4994.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:25:23 |   Processing complete for partition: partition_942_chr7_5015.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:25 |   Processing complete for partition: partition_943_chr7_5163.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:27 |   Processing complete for partition: partition_944_chr7_5166.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:29 |   Processing complete for partition: partition_945_chr7_5167.phy; Execution time: 0.033 minutes
